awarding_agency_name,award_description,doc,ents,text,label,status
NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA),"OSIRIS - REX ASTEROID SAMPLE RETURN MISSION. 1.1 OSIRIS - REX DEPUTY PRINCIPAL INVESTIGATOR, HEATHER ENOS, OSIRIS - REX BUSINESS MANAGER, DR. DRAKE AND DR. LAURETTA WILL HAVE THE OVERALL RESPONSIBILITY FOR THE DEVELOPMENT AND DELIVERY OF THE OSIRIS - REX PHASE A CONCEPT STUDY REPORT. THE CONCEPT STUDY REPORT MUST MEET THE REQUIREMENTS DELINEATED IN PART II OF THE STATEMENT OF WORK. 1.2 THE CONCEPT STUDY REPORT (CSR) WILL INCLUDE, BUT NOT LIMITED TO, PROPOSED LEVEL 1 SCIENCE REQUIREMENTS, CRITERIA FOR FULL MISSION SUCCESS SATISFYING THE BASELINE SCIENCE MISSION AND CRITERIA FOR MINIMUM MISSION SUCCESS SATISFYING THE THRESHOLD SCIENCE MISSION. 1.3 THE UA MANAGEMENT TEAM WILL WORK CLOSELY WITH THE GSFC AND LM MANAGEMENT TEAMS TO REFINE THE PROPOSED OSIRIS - REX MISSION COSTS. THE UA MANAGEMENT TEAM WILL WORK CLOSELY WITH GSFC PROJECT MANAGEMENT AND LM TO ASSESS THE ROBUSTNESS AND FEASIBILITY OF THE COST AND SCHEDULES. THE UA MANAGEMENT TEAM WILL HAVE THE LEAD FOR THE COST SECTION OF THE REPORT. 1.4 THE UA MANAGEMENT TEAM WILL PROVIDE SUPPORT IN THE DEVELOPMENT OF REQUIRED INTERNATIONAL AGREEMENTS SUCH AS TECHNICAL ASSISTANCE AGREEMENTS AND ITAR LICENSES. 1.5 THE UA MANAGEMENT TEAM WILL OVERSEE THE PHASE A CONTRACT WITH INSTRUMENT LEAD, DR. PHIL CHRISTENSEN, ASU. 1.6 THE UA MANAGEMENT TEAM WILL PROVIDE INPUTS AND VALIDATION SUPPORT TO THE GSFC INTEGRATED MASTER SCHEDULER. 1.7 DEPUTY PI, DR. LAURETTA, WILL LEAD THE DEVELOPMENT OF THE E/PO AND STUDENT COLLABORATION PLANS. 1.8 THE UNIVERSITY OF ARIZONA (UA) WILL SUPPORT THE OSIRIS-REX SITE VISIT AT LOCKHEED MARTIN, LITTLETON, CO.","OSIRIS - REX ASTEROID SAMPLE RETURN MISSION. 1.1 OSIRIS - REX DEPUTY PRINCIPAL INVESTIGATOR, HEATHER ENOS, OSIRIS - REX BUSINESS MANAGER, DR. DRAKE AND DR. LAURETTA WILL HAVE THE OVERALL RESPONSIBILITY FOR THE DEVELOPMENT AND DELIVERY OF THE OSIRIS - REX PHASE A CONCEPT STUDY REPORT. THE CONCEPT STUDY REPORT MUST MEET THE REQUIREMENTS DELINEATED IN PART II OF THE STATEMENT OF WORK. 1.2 THE CONCEPT STUDY REPORT (CSR) WILL INCLUDE, BUT NOT LIMITED TO, PROPOSED LEVEL 1 SCIENCE REQUIREMENTS, CRITERIA FOR FULL MISSION SUCCESS SATISFYING THE BASELINE SCIENCE MISSION AND CRITERIA FOR MINIMUM MISSION SUCCESS SATISFYING THE THRESHOLD SCIENCE MISSION. 1.3 THE UA MANAGEMENT TEAM WILL WORK CLOSELY WITH THE GSFC AND LM MANAGEMENT TEAMS TO REFINE THE PROPOSED OSIRIS - REX MISSION COSTS. THE UA MANAGEMENT TEAM WILL WORK CLOSELY WITH GSFC PROJECT MANAGEMENT AND LM TO ASSESS THE ROBUSTNESS AND FEASIBILITY OF THE COST AND SCHEDULES. THE UA MANAGEMENT TEAM WILL HAVE THE LEAD FOR THE COST SECTION OF THE REPORT. 1.4 THE UA MANAGEMENT TEAM WILL PROVIDE SUPPORT IN THE DEVELOPMENT OF REQUIRED INTERNATIONAL AGREEMENTS SUCH AS TECHNICAL ASSISTANCE AGREEMENTS AND ITAR LICENSES. 1.5 THE UA MANAGEMENT TEAM WILL OVERSEE THE PHASE A CONTRACT WITH INSTRUMENT LEAD, DR. PHIL CHRISTENSEN, ASU. 1.6 THE UA MANAGEMENT TEAM WILL PROVIDE INPUTS AND VALIDATION SUPPORT TO THE GSFC INTEGRATED MASTER SCHEDULER. 1.7 DEPUTY PI, DR. LAURETTA, WILL LEAD THE DEVELOPMENT OF THE E/PO AND STUDENT COLLABORATION PLANS. 1.8 THE UNIVERSITY OF ARIZONA (UA) WILL SUPPORT THE OSIRIS-REX SITE VISIT AT LOCKHEED MARTIN, LITTLETON, CO.","(138, 140, 'DR', 'PERSON')",DR,PERSON,
NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA),"OSIRIS - REX ASTEROID SAMPLE RETURN MISSION. 1.1 OSIRIS - REX DEPUTY PRINCIPAL INVESTIGATOR, HEATHER ENOS, OSIRIS - REX BUSINESS MANAGER, DR. DRAKE AND DR. LAURETTA WILL HAVE THE OVERALL RESPONSIBILITY FOR THE DEVELOPMENT AND DELIVERY OF THE OSIRIS - REX PHASE A CONCEPT STUDY REPORT. THE CONCEPT STUDY REPORT MUST MEET THE REQUIREMENTS DELINEATED IN PART II OF THE STATEMENT OF WORK. 1.2 THE CONCEPT STUDY REPORT (CSR) WILL INCLUDE, BUT NOT LIMITED TO, PROPOSED LEVEL 1 SCIENCE REQUIREMENTS, CRITERIA FOR FULL MISSION SUCCESS SATISFYING THE BASELINE SCIENCE MISSION AND CRITERIA FOR MINIMUM MISSION SUCCESS SATISFYING THE THRESHOLD SCIENCE MISSION. 1.3 THE UA MANAGEMENT TEAM WILL WORK CLOSELY WITH THE GSFC AND LM MANAGEMENT TEAMS TO REFINE THE PROPOSED OSIRIS - REX MISSION COSTS. THE UA MANAGEMENT TEAM WILL WORK CLOSELY WITH GSFC PROJECT MANAGEMENT AND LM TO ASSESS THE ROBUSTNESS AND FEASIBILITY OF THE COST AND SCHEDULES. THE UA MANAGEMENT TEAM WILL HAVE THE LEAD FOR THE COST SECTION OF THE REPORT. 1.4 THE UA MANAGEMENT TEAM WILL PROVIDE SUPPORT IN THE DEVELOPMENT OF REQUIRED INTERNATIONAL AGREEMENTS SUCH AS TECHNICAL ASSISTANCE AGREEMENTS AND ITAR LICENSES. 1.5 THE UA MANAGEMENT TEAM WILL OVERSEE THE PHASE A CONTRACT WITH INSTRUMENT LEAD, DR. PHIL CHRISTENSEN, ASU. 1.6 THE UA MANAGEMENT TEAM WILL PROVIDE INPUTS AND VALIDATION SUPPORT TO THE GSFC INTEGRATED MASTER SCHEDULER. 1.7 DEPUTY PI, DR. LAURETTA, WILL LEAD THE DEVELOPMENT OF THE E/PO AND STUDENT COLLABORATION PLANS. 1.8 THE UNIVERSITY OF ARIZONA (UA) WILL SUPPORT THE OSIRIS-REX SITE VISIT AT LOCKHEED MARTIN, LITTLETON, CO.","OSIRIS - REX ASTEROID SAMPLE RETURN MISSION. 1.1 OSIRIS - REX DEPUTY PRINCIPAL INVESTIGATOR, HEATHER ENOS, OSIRIS - REX BUSINESS MANAGER, DR. DRAKE AND DR. LAURETTA WILL HAVE THE OVERALL RESPONSIBILITY FOR THE DEVELOPMENT AND DELIVERY OF THE OSIRIS - REX PHASE A CONCEPT STUDY REPORT. THE CONCEPT STUDY REPORT MUST MEET THE REQUIREMENTS DELINEATED IN PART II OF THE STATEMENT OF WORK. 1.2 THE CONCEPT STUDY REPORT (CSR) WILL INCLUDE, BUT NOT LIMITED TO, PROPOSED LEVEL 1 SCIENCE REQUIREMENTS, CRITERIA FOR FULL MISSION SUCCESS SATISFYING THE BASELINE SCIENCE MISSION AND CRITERIA FOR MINIMUM MISSION SUCCESS SATISFYING THE THRESHOLD SCIENCE MISSION. 1.3 THE UA MANAGEMENT TEAM WILL WORK CLOSELY WITH THE GSFC AND LM MANAGEMENT TEAMS TO REFINE THE PROPOSED OSIRIS - REX MISSION COSTS. THE UA MANAGEMENT TEAM WILL WORK CLOSELY WITH GSFC PROJECT MANAGEMENT AND LM TO ASSESS THE ROBUSTNESS AND FEASIBILITY OF THE COST AND SCHEDULES. THE UA MANAGEMENT TEAM WILL HAVE THE LEAD FOR THE COST SECTION OF THE REPORT. 1.4 THE UA MANAGEMENT TEAM WILL PROVIDE SUPPORT IN THE DEVELOPMENT OF REQUIRED INTERNATIONAL AGREEMENTS SUCH AS TECHNICAL ASSISTANCE AGREEMENTS AND ITAR LICENSES. 1.5 THE UA MANAGEMENT TEAM WILL OVERSEE THE PHASE A CONTRACT WITH INSTRUMENT LEAD, DR. PHIL CHRISTENSEN, ASU. 1.6 THE UA MANAGEMENT TEAM WILL PROVIDE INPUTS AND VALIDATION SUPPORT TO THE GSFC INTEGRATED MASTER SCHEDULER. 1.7 DEPUTY PI, DR. LAURETTA, WILL LEAD THE DEVELOPMENT OF THE E/PO AND STUDENT COLLABORATION PLANS. 1.8 THE UNIVERSITY OF ARIZONA (UA) WILL SUPPORT THE OSIRIS-REX SITE VISIT AT LOCKHEED MARTIN, LITTLETON, CO.","(142, 147, 'DRAKE', 'PERSON')",DRAKE,PERSON,
NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA),"OSIRIS - REX ASTEROID SAMPLE RETURN MISSION. 1.1 OSIRIS - REX DEPUTY PRINCIPAL INVESTIGATOR, HEATHER ENOS, OSIRIS - REX BUSINESS MANAGER, DR. DRAKE AND DR. LAURETTA WILL HAVE THE OVERALL RESPONSIBILITY FOR THE DEVELOPMENT AND DELIVERY OF THE OSIRIS - REX PHASE A CONCEPT STUDY REPORT. THE CONCEPT STUDY REPORT MUST MEET THE REQUIREMENTS DELINEATED IN PART II OF THE STATEMENT OF WORK. 1.2 THE CONCEPT STUDY REPORT (CSR) WILL INCLUDE, BUT NOT LIMITED TO, PROPOSED LEVEL 1 SCIENCE REQUIREMENTS, CRITERIA FOR FULL MISSION SUCCESS SATISFYING THE BASELINE SCIENCE MISSION AND CRITERIA FOR MINIMUM MISSION SUCCESS SATISFYING THE THRESHOLD SCIENCE MISSION. 1.3 THE UA MANAGEMENT TEAM WILL WORK CLOSELY WITH THE GSFC AND LM MANAGEMENT TEAMS TO REFINE THE PROPOSED OSIRIS - REX MISSION COSTS. THE UA MANAGEMENT TEAM WILL WORK CLOSELY WITH GSFC PROJECT MANAGEMENT AND LM TO ASSESS THE ROBUSTNESS AND FEASIBILITY OF THE COST AND SCHEDULES. THE UA MANAGEMENT TEAM WILL HAVE THE LEAD FOR THE COST SECTION OF THE REPORT. 1.4 THE UA MANAGEMENT TEAM WILL PROVIDE SUPPORT IN THE DEVELOPMENT OF REQUIRED INTERNATIONAL AGREEMENTS SUCH AS TECHNICAL ASSISTANCE AGREEMENTS AND ITAR LICENSES. 1.5 THE UA MANAGEMENT TEAM WILL OVERSEE THE PHASE A CONTRACT WITH INSTRUMENT LEAD, DR. PHIL CHRISTENSEN, ASU. 1.6 THE UA MANAGEMENT TEAM WILL PROVIDE INPUTS AND VALIDATION SUPPORT TO THE GSFC INTEGRATED MASTER SCHEDULER. 1.7 DEPUTY PI, DR. LAURETTA, WILL LEAD THE DEVELOPMENT OF THE E/PO AND STUDENT COLLABORATION PLANS. 1.8 THE UNIVERSITY OF ARIZONA (UA) WILL SUPPORT THE OSIRIS-REX SITE VISIT AT LOCKHEED MARTIN, LITTLETON, CO.","OSIRIS - REX ASTEROID SAMPLE RETURN MISSION. 1.1 OSIRIS - REX DEPUTY PRINCIPAL INVESTIGATOR, HEATHER ENOS, OSIRIS - REX BUSINESS MANAGER, DR. DRAKE AND DR. LAURETTA WILL HAVE THE OVERALL RESPONSIBILITY FOR THE DEVELOPMENT AND DELIVERY OF THE OSIRIS - REX PHASE A CONCEPT STUDY REPORT. THE CONCEPT STUDY REPORT MUST MEET THE REQUIREMENTS DELINEATED IN PART II OF THE STATEMENT OF WORK. 1.2 THE CONCEPT STUDY REPORT (CSR) WILL INCLUDE, BUT NOT LIMITED TO, PROPOSED LEVEL 1 SCIENCE REQUIREMENTS, CRITERIA FOR FULL MISSION SUCCESS SATISFYING THE BASELINE SCIENCE MISSION AND CRITERIA FOR MINIMUM MISSION SUCCESS SATISFYING THE THRESHOLD SCIENCE MISSION. 1.3 THE UA MANAGEMENT TEAM WILL WORK CLOSELY WITH THE GSFC AND LM MANAGEMENT TEAMS TO REFINE THE PROPOSED OSIRIS - REX MISSION COSTS. THE UA MANAGEMENT TEAM WILL WORK CLOSELY WITH GSFC PROJECT MANAGEMENT AND LM TO ASSESS THE ROBUSTNESS AND FEASIBILITY OF THE COST AND SCHEDULES. THE UA MANAGEMENT TEAM WILL HAVE THE LEAD FOR THE COST SECTION OF THE REPORT. 1.4 THE UA MANAGEMENT TEAM WILL PROVIDE SUPPORT IN THE DEVELOPMENT OF REQUIRED INTERNATIONAL AGREEMENTS SUCH AS TECHNICAL ASSISTANCE AGREEMENTS AND ITAR LICENSES. 1.5 THE UA MANAGEMENT TEAM WILL OVERSEE THE PHASE A CONTRACT WITH INSTRUMENT LEAD, DR. PHIL CHRISTENSEN, ASU. 1.6 THE UA MANAGEMENT TEAM WILL PROVIDE INPUTS AND VALIDATION SUPPORT TO THE GSFC INTEGRATED MASTER SCHEDULER. 1.7 DEPUTY PI, DR. LAURETTA, WILL LEAD THE DEVELOPMENT OF THE E/PO AND STUDENT COLLABORATION PLANS. 1.8 THE UNIVERSITY OF ARIZONA (UA) WILL SUPPORT THE OSIRIS-REX SITE VISIT AT LOCKHEED MARTIN, LITTLETON, CO.","(156, 164, 'LAURETTA', 'PERSON')",LAURETTA,PERSON,
NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA),"OSIRIS - REX ASTEROID SAMPLE RETURN MISSION. 1.1 OSIRIS - REX DEPUTY PRINCIPAL INVESTIGATOR, HEATHER ENOS, OSIRIS - REX BUSINESS MANAGER, DR. DRAKE AND DR. LAURETTA WILL HAVE THE OVERALL RESPONSIBILITY FOR THE DEVELOPMENT AND DELIVERY OF THE OSIRIS - REX PHASE A CONCEPT STUDY REPORT. THE CONCEPT STUDY REPORT MUST MEET THE REQUIREMENTS DELINEATED IN PART II OF THE STATEMENT OF WORK. 1.2 THE CONCEPT STUDY REPORT (CSR) WILL INCLUDE, BUT NOT LIMITED TO, PROPOSED LEVEL 1 SCIENCE REQUIREMENTS, CRITERIA FOR FULL MISSION SUCCESS SATISFYING THE BASELINE SCIENCE MISSION AND CRITERIA FOR MINIMUM MISSION SUCCESS SATISFYING THE THRESHOLD SCIENCE MISSION. 1.3 THE UA MANAGEMENT TEAM WILL WORK CLOSELY WITH THE GSFC AND LM MANAGEMENT TEAMS TO REFINE THE PROPOSED OSIRIS - REX MISSION COSTS. THE UA MANAGEMENT TEAM WILL WORK CLOSELY WITH GSFC PROJECT MANAGEMENT AND LM TO ASSESS THE ROBUSTNESS AND FEASIBILITY OF THE COST AND SCHEDULES. THE UA MANAGEMENT TEAM WILL HAVE THE LEAD FOR THE COST SECTION OF THE REPORT. 1.4 THE UA MANAGEMENT TEAM WILL PROVIDE SUPPORT IN THE DEVELOPMENT OF REQUIRED INTERNATIONAL AGREEMENTS SUCH AS TECHNICAL ASSISTANCE AGREEMENTS AND ITAR LICENSES. 1.5 THE UA MANAGEMENT TEAM WILL OVERSEE THE PHASE A CONTRACT WITH INSTRUMENT LEAD, DR. PHIL CHRISTENSEN, ASU. 1.6 THE UA MANAGEMENT TEAM WILL PROVIDE INPUTS AND VALIDATION SUPPORT TO THE GSFC INTEGRATED MASTER SCHEDULER. 1.7 DEPUTY PI, DR. LAURETTA, WILL LEAD THE DEVELOPMENT OF THE E/PO AND STUDENT COLLABORATION PLANS. 1.8 THE UNIVERSITY OF ARIZONA (UA) WILL SUPPORT THE OSIRIS-REX SITE VISIT AT LOCKHEED MARTIN, LITTLETON, CO.","OSIRIS - REX ASTEROID SAMPLE RETURN MISSION. 1.1 OSIRIS - REX DEPUTY PRINCIPAL INVESTIGATOR, HEATHER ENOS, OSIRIS - REX BUSINESS MANAGER, DR. DRAKE AND DR. LAURETTA WILL HAVE THE OVERALL RESPONSIBILITY FOR THE DEVELOPMENT AND DELIVERY OF THE OSIRIS - REX PHASE A CONCEPT STUDY REPORT. THE CONCEPT STUDY REPORT MUST MEET THE REQUIREMENTS DELINEATED IN PART II OF THE STATEMENT OF WORK. 1.2 THE CONCEPT STUDY REPORT (CSR) WILL INCLUDE, BUT NOT LIMITED TO, PROPOSED LEVEL 1 SCIENCE REQUIREMENTS, CRITERIA FOR FULL MISSION SUCCESS SATISFYING THE BASELINE SCIENCE MISSION AND CRITERIA FOR MINIMUM MISSION SUCCESS SATISFYING THE THRESHOLD SCIENCE MISSION. 1.3 THE UA MANAGEMENT TEAM WILL WORK CLOSELY WITH THE GSFC AND LM MANAGEMENT TEAMS TO REFINE THE PROPOSED OSIRIS - REX MISSION COSTS. THE UA MANAGEMENT TEAM WILL WORK CLOSELY WITH GSFC PROJECT MANAGEMENT AND LM TO ASSESS THE ROBUSTNESS AND FEASIBILITY OF THE COST AND SCHEDULES. THE UA MANAGEMENT TEAM WILL HAVE THE LEAD FOR THE COST SECTION OF THE REPORT. 1.4 THE UA MANAGEMENT TEAM WILL PROVIDE SUPPORT IN THE DEVELOPMENT OF REQUIRED INTERNATIONAL AGREEMENTS SUCH AS TECHNICAL ASSISTANCE AGREEMENTS AND ITAR LICENSES. 1.5 THE UA MANAGEMENT TEAM WILL OVERSEE THE PHASE A CONTRACT WITH INSTRUMENT LEAD, DR. PHIL CHRISTENSEN, ASU. 1.6 THE UA MANAGEMENT TEAM WILL PROVIDE INPUTS AND VALIDATION SUPPORT TO THE GSFC INTEGRATED MASTER SCHEDULER. 1.7 DEPUTY PI, DR. LAURETTA, WILL LEAD THE DEVELOPMENT OF THE E/PO AND STUDENT COLLABORATION PLANS. 1.8 THE UNIVERSITY OF ARIZONA (UA) WILL SUPPORT THE OSIRIS-REX SITE VISIT AT LOCKHEED MARTIN, LITTLETON, CO.","(1257, 1273, 'PHIL CHRISTENSEN', 'PERSON')",PHIL CHRISTENSEN,PERSON,
NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA),"OSIRIS - REX ASTEROID SAMPLE RETURN MISSION. 1.1 OSIRIS - REX DEPUTY PRINCIPAL INVESTIGATOR, HEATHER ENOS, OSIRIS - REX BUSINESS MANAGER, DR. DRAKE AND DR. LAURETTA WILL HAVE THE OVERALL RESPONSIBILITY FOR THE DEVELOPMENT AND DELIVERY OF THE OSIRIS - REX PHASE A CONCEPT STUDY REPORT. THE CONCEPT STUDY REPORT MUST MEET THE REQUIREMENTS DELINEATED IN PART II OF THE STATEMENT OF WORK. 1.2 THE CONCEPT STUDY REPORT (CSR) WILL INCLUDE, BUT NOT LIMITED TO, PROPOSED LEVEL 1 SCIENCE REQUIREMENTS, CRITERIA FOR FULL MISSION SUCCESS SATISFYING THE BASELINE SCIENCE MISSION AND CRITERIA FOR MINIMUM MISSION SUCCESS SATISFYING THE THRESHOLD SCIENCE MISSION. 1.3 THE UA MANAGEMENT TEAM WILL WORK CLOSELY WITH THE GSFC AND LM MANAGEMENT TEAMS TO REFINE THE PROPOSED OSIRIS - REX MISSION COSTS. THE UA MANAGEMENT TEAM WILL WORK CLOSELY WITH GSFC PROJECT MANAGEMENT AND LM TO ASSESS THE ROBUSTNESS AND FEASIBILITY OF THE COST AND SCHEDULES. THE UA MANAGEMENT TEAM WILL HAVE THE LEAD FOR THE COST SECTION OF THE REPORT. 1.4 THE UA MANAGEMENT TEAM WILL PROVIDE SUPPORT IN THE DEVELOPMENT OF REQUIRED INTERNATIONAL AGREEMENTS SUCH AS TECHNICAL ASSISTANCE AGREEMENTS AND ITAR LICENSES. 1.5 THE UA MANAGEMENT TEAM WILL OVERSEE THE PHASE A CONTRACT WITH INSTRUMENT LEAD, DR. PHIL CHRISTENSEN, ASU. 1.6 THE UA MANAGEMENT TEAM WILL PROVIDE INPUTS AND VALIDATION SUPPORT TO THE GSFC INTEGRATED MASTER SCHEDULER. 1.7 DEPUTY PI, DR. LAURETTA, WILL LEAD THE DEVELOPMENT OF THE E/PO AND STUDENT COLLABORATION PLANS. 1.8 THE UNIVERSITY OF ARIZONA (UA) WILL SUPPORT THE OSIRIS-REX SITE VISIT AT LOCKHEED MARTIN, LITTLETON, CO.","OSIRIS - REX ASTEROID SAMPLE RETURN MISSION. 1.1 OSIRIS - REX DEPUTY PRINCIPAL INVESTIGATOR, HEATHER ENOS, OSIRIS - REX BUSINESS MANAGER, DR. DRAKE AND DR. LAURETTA WILL HAVE THE OVERALL RESPONSIBILITY FOR THE DEVELOPMENT AND DELIVERY OF THE OSIRIS - REX PHASE A CONCEPT STUDY REPORT. THE CONCEPT STUDY REPORT MUST MEET THE REQUIREMENTS DELINEATED IN PART II OF THE STATEMENT OF WORK. 1.2 THE CONCEPT STUDY REPORT (CSR) WILL INCLUDE, BUT NOT LIMITED TO, PROPOSED LEVEL 1 SCIENCE REQUIREMENTS, CRITERIA FOR FULL MISSION SUCCESS SATISFYING THE BASELINE SCIENCE MISSION AND CRITERIA FOR MINIMUM MISSION SUCCESS SATISFYING THE THRESHOLD SCIENCE MISSION. 1.3 THE UA MANAGEMENT TEAM WILL WORK CLOSELY WITH THE GSFC AND LM MANAGEMENT TEAMS TO REFINE THE PROPOSED OSIRIS - REX MISSION COSTS. THE UA MANAGEMENT TEAM WILL WORK CLOSELY WITH GSFC PROJECT MANAGEMENT AND LM TO ASSESS THE ROBUSTNESS AND FEASIBILITY OF THE COST AND SCHEDULES. THE UA MANAGEMENT TEAM WILL HAVE THE LEAD FOR THE COST SECTION OF THE REPORT. 1.4 THE UA MANAGEMENT TEAM WILL PROVIDE SUPPORT IN THE DEVELOPMENT OF REQUIRED INTERNATIONAL AGREEMENTS SUCH AS TECHNICAL ASSISTANCE AGREEMENTS AND ITAR LICENSES. 1.5 THE UA MANAGEMENT TEAM WILL OVERSEE THE PHASE A CONTRACT WITH INSTRUMENT LEAD, DR. PHIL CHRISTENSEN, ASU. 1.6 THE UA MANAGEMENT TEAM WILL PROVIDE INPUTS AND VALIDATION SUPPORT TO THE GSFC INTEGRATED MASTER SCHEDULER. 1.7 DEPUTY PI, DR. LAURETTA, WILL LEAD THE DEVELOPMENT OF THE E/PO AND STUDENT COLLABORATION PLANS. 1.8 THE UNIVERSITY OF ARIZONA (UA) WILL SUPPORT THE OSIRIS-REX SITE VISIT AT LOCKHEED MARTIN, LITTLETON, CO.","(1410, 1418, 'LAURETTA', 'PERSON')",LAURETTA,PERSON,
DEPARTMENT OF DEFENSE (DOD),"THE PURPOSE OF THIS CONTRACT, W56KGU-20-C-0008, IS TO AWARD A DEFINITIVE 36 MONTH, COST REIMBURSABLE TYPE CONTRACT PURSUANT TO THE U.S. ARMY C5ISR CENTER, S&TCD BROAD AGENCY ANNOUNCEMENT ASSOCIATED WITH TOPIC S1825 - AUTONOMOUS CYBER DEFENSES.","THE PURPOSE OF THIS CONTRACT, W56KGU-20-C-0008, IS TO AWARD A DEFINITIVE 36 MONTH, COST REIMBURSABLE TYPE CONTRACT PURSUANT TO THE U.S. ARMY C5ISR CENTER, S&TCD BROAD AGENCY ANNOUNCEMENT ASSOCIATED WITH TOPIC S1825 - AUTONOMOUS CYBER DEFENSES.","(30, 46, 'W56KGU-20-C-0008', 'PERSON')",W56KGU-20-C-0008,PERSON,
DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),IGF::CT::IGF LVM-BIO.0249-15; E-269-2009/0-IT-15; PASTAN; PATENT LEGAL SERVICE; (LAMBERTSON),IGF::CT::IGF LVM-BIO.0249-15; E-269-2009/0-IT-15; PASTAN; PATENT LEGAL SERVICE; (LAMBERTSON),"(0, 28, 'IGF::CT::IGF LVM-BIO.0249-15', 'PERSON')",IGF::CT::IGF LVM-BIO.0249-15,PERSON,
ENVIRONMENTAL PROTECTION AGENCY (EPA),RAF DES TASK ORDER FOR: ANACONDA SMELTER SUPERFUND SITE OU4 & 16; OVERSIGHT OF PRP RA AND O&M ACTIVITIES,RAF DES TASK ORDER FOR: ANACONDA SMELTER SUPERFUND SITE OU4 & 16; OVERSIGHT OF PRP RA AND O&M ACTIVITIES,"(83, 85, 'RA', 'PERSON')",RA,PERSON,
DEPARTMENT OF DEFENSE (DOD),KIV-78 MODIFICATION,KIV-78 MODIFICATION,"(0, 6, 'KIV-78', 'PERSON')",KIV-78,PERSON,
DEPARTMENT OF STATE (DOS),THE FOLLOWING AWARD IS FOR LOCAL GUARD SERVICES AT US MISSION RWANDA. IGF::CL::IGF,THE FOLLOWING AWARD IS FOR LOCAL GUARD SERVICES AT US MISSION RWANDA. IGF::CL::IGF,"(70, 82, 'IGF::CL::IGF', 'PERSON')",IGF::CL::IGF,PERSON,
DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),"IGF::OT::IGF RADIATION/NUCLEAR MEDICAL COUNTERMEASURE (MCM) PRODUCT DEVELOPMENT SUPPORT SERVICES: TASK ORDER B-2, ANIMAL MODEL DEVELOPMENT AND INITIAL EFFICACY TESTING OF CANDIDATE MCMS, 9/30/16-8/31/20","IGF::OT::IGF RADIATION/NUCLEAR MEDICAL COUNTERMEASURE (MCM) PRODUCT DEVELOPMENT SUPPORT SERVICES: TASK ORDER B-2, ANIMAL MODEL DEVELOPMENT AND INITIAL EFFICACY TESTING OF CANDIDATE MCMS, 9/30/16-8/31/20","(181, 185, 'MCMS', 'PERSON')",MCMS,PERSON,
DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),"IGF::OT::IGF RADIATION/NUCLEAR MEDICAL COUNTERMEASURE (MCM) PRODUCT DEVELOPMENT SUPPORT SERVICES: TASK ORDER B-2, ANIMAL MODEL DEVELOPMENT AND INITIAL EFFICACY TESTING OF CANDIDATE MCMS, 9/30/16-8/31/20","IGF::OT::IGF RADIATION/NUCLEAR MEDICAL COUNTERMEASURE (MCM) PRODUCT DEVELOPMENT SUPPORT SERVICES: TASK ORDER B-2, ANIMAL MODEL DEVELOPMENT AND INITIAL EFFICACY TESTING OF CANDIDATE MCMS, 9/30/16-8/31/20","(187, 202, '9/30/16-8/31/20', 'PERSON')",9/30/16-8/31/20,PERSON,
DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),THE CONTRACTOR SHALL PROVIDE PATENT-LEGAL SERVICES DESCRIBED IN THE ATTACHED TORFQS. CLN 1-SR-BIO.0124-19; E-228-2016-1-AU-07; BOYINGTON; PATENT LEGAL SERVICE; (PETRIK) CLN 2-SR-BIO.0125-19; E-228-2016-1-BR-08; BOYINGTON; PATENT LEGAL SERVICE; (PETRIK) CLN 3-SR-BIO.0127-19; E-228-2016-1-KR-10; BOYINGTON; PATENT LEGAL SERVICE; (PETRIK) CLN 4-SR-BIO.0128-19; E-228-2016-1-JP-11; BOYINGTON; PATENT LEGAL SERVICE; (PETRIK) CLN 5-SR-BIO.0129-19; E-228-2016-1-SG-12; BOYINGTON; PATENT LEGAL SERVICE; (PETRIK),THE CONTRACTOR SHALL PROVIDE PATENT-LEGAL SERVICES DESCRIBED IN THE ATTACHED TORFQS. CLN 1-SR-BIO.0124-19; E-228-2016-1-AU-07; BOYINGTON; PATENT LEGAL SERVICE; (PETRIK) CLN 2-SR-BIO.0125-19; E-228-2016-1-BR-08; BOYINGTON; PATENT LEGAL SERVICE; (PETRIK) CLN 3-SR-BIO.0127-19; E-228-2016-1-KR-10; BOYINGTON; PATENT LEGAL SERVICE; (PETRIK) CLN 4-SR-BIO.0128-19; E-228-2016-1-JP-11; BOYINGTON; PATENT LEGAL SERVICE; (PETRIK) CLN 5-SR-BIO.0129-19; E-228-2016-1-SG-12; BOYINGTON; PATENT LEGAL SERVICE; (PETRIK),"(127, 136, 'BOYINGTON', 'PERSON')",BOYINGTON,PERSON,
